Emotions,Path
happy,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_17/03-01-03-01-02-02-17.wav
happy,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_17/03-01-03-02-01-01-17.wav
happy,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_17/03-01-03-02-01-02-17.wav
happy,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_17/03-01-03-02-02-01-17.wav
happy,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_17/03-01-03-02-02-02-17.wav
sad,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_17/03-01-04-01-01-01-17.wav
sad,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_17/03-01-04-01-01-02-17.wav
sad,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_17/03-01-04-01-02-01-17.wav
sad,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_17/03-01-04-01-02-02-17.wav
sad,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_17/03-01-04-02-01-01-17.wav
sad,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_17/03-01-04-02-01-02-17.wav
sad,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_17/03-01-04-02-02-01-17.wav
sad,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_17/03-01-04-02-02-02-17.wav
angry,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_17/03-01-05-01-01-01-17.wav
angry,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_17/03-01-05-01-01-02-17.wav
angry,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_17/03-01-05-01-02-01-17.wav
angry,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_17/03-01-05-01-02-02-17.wav
angry,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_17/03-01-05-02-01-01-17.wav
angry,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_17/03-01-05-02-01-02-17.wav
angry,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_17/03-01-05-02-02-01-17.wav
angry,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_17/03-01-05-02-02-02-17.wav
fear,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_17/03-01-06-01-01-01-17.wav
fear,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_17/03-01-06-01-01-02-17.wav
fear,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_17/03-01-06-01-02-01-17.wav
fear,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_17/03-01-06-01-02-02-17.wav
fear,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_17/03-01-06-02-01-01-17.wav
fear,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_17/03-01-06-02-01-02-17.wav
fear,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_17/03-01-06-02-02-01-17.wav
fear,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_17/03-01-06-02-02-02-17.wav
disgust,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_17/03-01-07-01-01-01-17.wav
disgust,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_17/03-01-07-01-01-02-17.wav
disgust,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_17/03-01-07-01-02-01-17.wav
disgust,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_17/03-01-07-01-02-02-17.wav
disgust,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_17/03-01-07-02-01-01-17.wav
disgust,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_17/03-01-07-02-01-02-17.wav
disgust,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_17/03-01-07-02-02-01-17.wav
disgust,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_17/03-01-07-02-02-02-17.wav
surprise,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_17/03-01-08-01-01-01-17.wav
surprise,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_17/03-01-08-01-01-02-17.wav
surprise,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_17/03-01-08-01-02-01-17.wav
surprise,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_17/03-01-08-01-02-02-17.wav
surprise,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_17/03-01-08-02-01-01-17.wav
surprise,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_17/03-01-08-02-01-02-17.wav
surprise,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_17/03-01-08-02-02-01-17.wav
surprise,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_17/03-01-08-02-02-02-17.wav
neutral,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_18/03-01-01-01-01-01-18.wav
neutral,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_18/03-01-01-01-01-02-18.wav
neutral,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_18/03-01-01-01-02-01-18.wav
neutral,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_18/03-01-01-01-02-02-18.wav
calm,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_18/03-01-02-01-01-01-18.wav
calm,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_18/03-01-02-01-01-02-18.wav
calm,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_18/03-01-02-01-02-01-18.wav
calm,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_18/03-01-02-01-02-02-18.wav
calm,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_18/03-01-02-02-01-01-18.wav
calm,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_18/03-01-02-02-01-02-18.wav
calm,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_18/03-01-02-02-02-01-18.wav
calm,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_18/03-01-02-02-02-02-18.wav
happy,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_18/03-01-03-01-01-01-18.wav
happy,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_18/03-01-03-01-01-02-18.wav
happy,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_18/03-01-03-01-02-01-18.wav
happy,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_18/03-01-03-01-02-02-18.wav
happy,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_18/03-01-03-02-01-01-18.wav
happy,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_18/03-01-03-02-01-02-18.wav
happy,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_18/03-01-03-02-02-01-18.wav
happy,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_18/03-01-03-02-02-02-18.wav
sad,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_18/03-01-04-01-01-01-18.wav
sad,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_18/03-01-04-01-01-02-18.wav
sad,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_18/03-01-04-01-02-01-18.wav
sad,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_18/03-01-04-01-02-02-18.wav
sad,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_18/03-01-04-02-01-01-18.wav
sad,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_18/03-01-04-02-01-02-18.wav
sad,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_18/03-01-04-02-02-01-18.wav
sad,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_18/03-01-04-02-02-02-18.wav
angry,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_18/03-01-05-01-01-01-18.wav
angry,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_18/03-01-05-01-01-02-18.wav
angry,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_18/03-01-05-01-02-01-18.wav
angry,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_18/03-01-05-01-02-02-18.wav
angry,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_18/03-01-05-02-01-01-18.wav
angry,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_18/03-01-05-02-01-02-18.wav
angry,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_18/03-01-05-02-02-01-18.wav
angry,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_18/03-01-05-02-02-02-18.wav
fear,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_18/03-01-06-01-01-01-18.wav
fear,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_18/03-01-06-01-01-02-18.wav
fear,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_18/03-01-06-01-02-01-18.wav
fear,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_18/03-01-06-01-02-02-18.wav
fear,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_18/03-01-06-02-01-01-18.wav
fear,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_18/03-01-06-02-01-02-18.wav
fear,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_18/03-01-06-02-02-01-18.wav
fear,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_18/03-01-06-02-02-02-18.wav
disgust,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_18/03-01-07-01-01-01-18.wav
disgust,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_18/03-01-07-01-01-02-18.wav
disgust,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_18/03-01-07-01-02-01-18.wav
disgust,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_18/03-01-07-01-02-02-18.wav
disgust,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_18/03-01-07-02-01-01-18.wav
disgust,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_18/03-01-07-02-01-02-18.wav
disgust,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_18/03-01-07-02-02-01-18.wav
disgust,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_18/03-01-07-02-02-02-18.wav
surprise,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_18/03-01-08-01-01-01-18.wav
surprise,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_18/03-01-08-01-01-02-18.wav
surprise,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_18/03-01-08-01-02-01-18.wav
surprise,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_18/03-01-08-01-02-02-18.wav
surprise,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_18/03-01-08-02-01-01-18.wav
surprise,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_18/03-01-08-02-01-02-18.wav
surprise,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_18/03-01-08-02-02-01-18.wav
surprise,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_18/03-01-08-02-02-02-18.wav
neutral,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_19/03-01-01-01-01-01-19.wav
neutral,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_19/03-01-01-01-01-02-19.wav
neutral,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_19/03-01-01-01-02-01-19.wav
neutral,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_19/03-01-01-01-02-02-19.wav
calm,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_19/03-01-02-01-01-01-19.wav
calm,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_19/03-01-02-01-01-02-19.wav
calm,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_19/03-01-02-01-02-01-19.wav
calm,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_19/03-01-02-01-02-02-19.wav
calm,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_19/03-01-02-02-01-01-19.wav
calm,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_19/03-01-02-02-01-02-19.wav
calm,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_19/03-01-02-02-02-01-19.wav
calm,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_19/03-01-02-02-02-02-19.wav
happy,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_19/03-01-03-01-01-01-19.wav
happy,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_19/03-01-03-01-01-02-19.wav
happy,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_19/03-01-03-01-02-01-19.wav
happy,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_19/03-01-03-01-02-02-19.wav
happy,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_19/03-01-03-02-01-01-19.wav
happy,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_19/03-01-03-02-01-02-19.wav
happy,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_19/03-01-03-02-02-01-19.wav
happy,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_19/03-01-03-02-02-02-19.wav
sad,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_19/03-01-04-01-01-01-19.wav
sad,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_19/03-01-04-01-01-02-19.wav
sad,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_19/03-01-04-01-02-01-19.wav
sad,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_19/03-01-04-01-02-02-19.wav
sad,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_19/03-01-04-02-01-01-19.wav
sad,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_19/03-01-04-02-01-02-19.wav
sad,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_19/03-01-04-02-02-01-19.wav
sad,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_19/03-01-04-02-02-02-19.wav
angry,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_19/03-01-05-01-01-01-19.wav
angry,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_19/03-01-05-01-01-02-19.wav
angry,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_19/03-01-05-01-02-01-19.wav
angry,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_19/03-01-05-01-02-02-19.wav
angry,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_19/03-01-05-02-01-01-19.wav
angry,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_19/03-01-05-02-01-02-19.wav
angry,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_19/03-01-05-02-02-01-19.wav
angry,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_19/03-01-05-02-02-02-19.wav
fear,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_19/03-01-06-01-01-01-19.wav
fear,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_19/03-01-06-01-01-02-19.wav
fear,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_19/03-01-06-01-02-01-19.wav
fear,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_19/03-01-06-01-02-02-19.wav
fear,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_19/03-01-06-02-01-01-19.wav
fear,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_19/03-01-06-02-01-02-19.wav
fear,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_19/03-01-06-02-02-01-19.wav
fear,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_19/03-01-06-02-02-02-19.wav
disgust,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_19/03-01-07-01-01-01-19.wav
disgust,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_19/03-01-07-01-01-02-19.wav
disgust,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_19/03-01-07-01-02-01-19.wav
disgust,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_19/03-01-07-01-02-02-19.wav
disgust,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_19/03-01-07-02-01-01-19.wav
disgust,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_19/03-01-07-02-01-02-19.wav
disgust,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_19/03-01-07-02-02-01-19.wav
disgust,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_19/03-01-07-02-02-02-19.wav
surprise,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_19/03-01-08-01-01-01-19.wav
surprise,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_19/03-01-08-01-01-02-19.wav
surprise,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_19/03-01-08-01-02-01-19.wav
surprise,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_19/03-01-08-01-02-02-19.wav
surprise,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_19/03-01-08-02-01-01-19.wav
surprise,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_19/03-01-08-02-01-02-19.wav
surprise,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_19/03-01-08-02-02-01-19.wav
surprise,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_19/03-01-08-02-02-02-19.wav
neutral,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_20/03-01-01-01-01-01-20.wav
neutral,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_20/03-01-01-01-01-02-20.wav
neutral,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_20/03-01-01-01-02-01-20.wav
neutral,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_20/03-01-01-01-02-02-20.wav
calm,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_20/03-01-02-01-01-01-20.wav
calm,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_20/03-01-02-01-01-02-20.wav
calm,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_20/03-01-02-01-02-01-20.wav
calm,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_20/03-01-02-01-02-02-20.wav
calm,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_20/03-01-02-02-01-01-20.wav
calm,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_20/03-01-02-02-01-02-20.wav
calm,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_20/03-01-02-02-02-01-20.wav
calm,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_20/03-01-02-02-02-02-20.wav
happy,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_20/03-01-03-01-01-01-20.wav
happy,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_20/03-01-03-01-01-02-20.wav
happy,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_20/03-01-03-01-02-01-20.wav
happy,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_20/03-01-03-01-02-02-20.wav
happy,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_20/03-01-03-02-01-01-20.wav
happy,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_20/03-01-03-02-01-02-20.wav
happy,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_20/03-01-03-02-02-01-20.wav
happy,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_20/03-01-03-02-02-02-20.wav
sad,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_20/03-01-04-01-01-01-20.wav
sad,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_20/03-01-04-01-01-02-20.wav
sad,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_20/03-01-04-01-02-01-20.wav
sad,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_20/03-01-04-01-02-02-20.wav
sad,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_20/03-01-04-02-01-01-20.wav
sad,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_20/03-01-04-02-01-02-20.wav
sad,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_20/03-01-04-02-02-01-20.wav
sad,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_20/03-01-04-02-02-02-20.wav
angry,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_20/03-01-05-01-01-01-20.wav
angry,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_20/03-01-05-01-01-02-20.wav
angry,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_20/03-01-05-01-02-01-20.wav
angry,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_20/03-01-05-01-02-02-20.wav
angry,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_20/03-01-05-02-01-01-20.wav
angry,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_20/03-01-05-02-01-02-20.wav
angry,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_20/03-01-05-02-02-01-20.wav
angry,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_20/03-01-05-02-02-02-20.wav
fear,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_20/03-01-06-01-01-01-20.wav
fear,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_20/03-01-06-01-01-02-20.wav
fear,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_20/03-01-06-01-02-01-20.wav
fear,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_20/03-01-06-01-02-02-20.wav
fear,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_20/03-01-06-02-01-01-20.wav
fear,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_20/03-01-06-02-01-02-20.wav
fear,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_20/03-01-06-02-02-01-20.wav
fear,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_20/03-01-06-02-02-02-20.wav
disgust,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_20/03-01-07-01-01-01-20.wav
disgust,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_20/03-01-07-01-01-02-20.wav
disgust,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_20/03-01-07-01-02-01-20.wav
disgust,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_20/03-01-07-01-02-02-20.wav
disgust,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_20/03-01-07-02-01-01-20.wav
disgust,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_20/03-01-07-02-01-02-20.wav
disgust,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_20/03-01-07-02-02-01-20.wav
disgust,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_20/03-01-07-02-02-02-20.wav
surprise,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_20/03-01-08-01-01-01-20.wav
surprise,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_20/03-01-08-01-01-02-20.wav
surprise,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_20/03-01-08-01-02-01-20.wav
surprise,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_20/03-01-08-01-02-02-20.wav
surprise,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_20/03-01-08-02-01-01-20.wav
surprise,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_20/03-01-08-02-01-02-20.wav
surprise,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_20/03-01-08-02-02-01-20.wav
surprise,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_20/03-01-08-02-02-02-20.wav
neutral,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_21/03-01-01-01-01-01-21.wav
neutral,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_21/03-01-01-01-01-02-21.wav
neutral,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_21/03-01-01-01-02-01-21.wav
neutral,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_21/03-01-01-01-02-02-21.wav
calm,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_21/03-01-02-01-01-01-21.wav
calm,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_21/03-01-02-01-01-02-21.wav
calm,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_21/03-01-02-01-02-01-21.wav
calm,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_21/03-01-02-01-02-02-21.wav
calm,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_21/03-01-02-02-01-01-21.wav
calm,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_21/03-01-02-02-01-02-21.wav
calm,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_21/03-01-02-02-02-01-21.wav
calm,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_21/03-01-02-02-02-02-21.wav
happy,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_21/03-01-03-01-01-01-21.wav
happy,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_21/03-01-03-01-01-02-21.wav
happy,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_21/03-01-03-01-02-01-21.wav
happy,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_21/03-01-03-01-02-02-21.wav
happy,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_21/03-01-03-02-01-01-21.wav
happy,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_21/03-01-03-02-01-02-21.wav
happy,E:/Specch Emotion Detection/dataset/audio_speech_actors_01-24/Actor_21/03-01-03-02-02-01-21.wav
